2021-04-01 21:13:03,847 DEBUG   Thread-11 :96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /files/ieor-4575/finalproject/3gycba96/file_stream HTTP/1.1" 200 None
2021-04-01 21:13:08,383 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:13:08,465 DEBUG   Thread-11 :96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /files/ieor-4575/finalproject/3gycba96/file_stream HTTP/1.1" 200 None
2021-04-01 21:13:12,984 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:13:14,663 DEBUG   HandlerThread:96683 [handler.py:handle_request():55] handle_request: status
2021-04-01 21:13:14,664 DEBUG   SenderThread:96683 [sender.py:send():117] send: request
2021-04-01 21:13:14,664 DEBUG   SenderThread:96683 [sender.py:send_request():126] send_request: status
2021-04-01 21:13:14,674 DEBUG   SenderThread:96683 [connectionpool.py:_new_conn():975] Starting new HTTPS connection (1): api.wandb.ai:443
2021-04-01 21:13:14,748 DEBUG   SenderThread:96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-04-01 21:13:17,585 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:13:22,232 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:13:22,314 DEBUG   Thread-11 :96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /files/ieor-4575/finalproject/3gycba96/file_stream HTTP/1.1" 200 None
2021-04-01 21:13:26,820 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:13:29,754 DEBUG   HandlerThread:96683 [handler.py:handle_request():55] handle_request: status
2021-04-01 21:13:29,755 DEBUG   SenderThread:96683 [sender.py:send():117] send: request
2021-04-01 21:13:29,755 DEBUG   SenderThread:96683 [sender.py:send_request():126] send_request: status
2021-04-01 21:13:29,768 DEBUG   SenderThread:96683 [connectionpool.py:_new_conn():975] Starting new HTTPS connection (1): api.wandb.ai:443
2021-04-01 21:13:29,886 DEBUG   SenderThread:96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-04-01 21:13:31,420 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:13:36,026 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:13:36,112 DEBUG   Thread-11 :96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /files/ieor-4575/finalproject/3gycba96/file_stream HTTP/1.1" 200 None
2021-04-01 21:13:40,642 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:13:44,892 DEBUG   HandlerThread:96683 [handler.py:handle_request():55] handle_request: status
2021-04-01 21:13:44,893 DEBUG   SenderThread:96683 [sender.py:send():117] send: request
2021-04-01 21:13:44,893 DEBUG   SenderThread:96683 [sender.py:send_request():126] send_request: status
2021-04-01 21:13:44,905 DEBUG   SenderThread:96683 [connectionpool.py:_new_conn():975] Starting new HTTPS connection (1): api.wandb.ai:443
2021-04-01 21:13:45,078 DEBUG   SenderThread:96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-04-01 21:13:45,244 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:13:49,860 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:13:50,047 DEBUG   Thread-11 :96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /files/ieor-4575/finalproject/3gycba96/file_stream HTTP/1.1" 200 None
2021-04-01 21:13:54,449 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:13:59,048 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:14:00,083 DEBUG   HandlerThread:96683 [handler.py:handle_request():55] handle_request: status
2021-04-01 21:14:00,084 DEBUG   SenderThread:96683 [sender.py:send():117] send: request
2021-04-01 21:14:00,084 DEBUG   SenderThread:96683 [sender.py:send_request():126] send_request: status
2021-04-01 21:14:00,096 DEBUG   SenderThread:96683 [connectionpool.py:_new_conn():975] Starting new HTTPS connection (1): api.wandb.ai:443
2021-04-01 21:14:00,196 DEBUG   SenderThread:96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-04-01 21:14:03,652 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:14:03,733 DEBUG   Thread-11 :96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /files/ieor-4575/finalproject/3gycba96/file_stream HTTP/1.1" 200 None
2021-04-01 21:14:08,274 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:14:12,869 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:14:15,201 DEBUG   HandlerThread:96683 [handler.py:handle_request():55] handle_request: status
2021-04-01 21:14:15,201 DEBUG   SenderThread:96683 [sender.py:send():117] send: request
2021-04-01 21:14:15,202 DEBUG   SenderThread:96683 [sender.py:send_request():126] send_request: status
